the_transaction_id,store,customer_id,date_order,quantity_item_on_bill,total_bill_amount
5725,2,1621,30/01/2022,1,4
5726,2,5507,30/01/2022,6,136
5727,2,1429,30/01/2022,3,117.6
5728,2,3033,30/01/2022,7,205.6
5729,2,1621,30/01/2022,1,31.2
5730,2,5160,30/01/2022,7,180
5731,2,925,30/01/2022,1,20
5732,2,4351,30/01/2022,5,76
5733,2,6569,30/01/2022,6,123.2
5734,2,6572,30/01/2022,1,31.2
5735,2,6581,30/01/2022,6,168
5736,2,6594,30/01/2022,1,8
5737,2,6332,30/01/2022,4,73.6
5738,2,141,30/01/2022,2,59.2
5739,2,1621,30/01/2022,1,12
5740,2,5507,30/01/2022,5,104.8
5741,2,3962,30/01/2022,5,432.8
5742,2,6640,30/01/2022,4,80.8
5743,2,6661,30/01/2022,4,36
5744,2,6665,30/01/2022,9,218.4
5745,2,2307,30/01/2022,4,183.2
5746,2,2709,30/01/2022,2,195.2
5747,2,1609,30/01/2022,2,83.2
5748,2,1920,30/01/2022,6,152.8
5749,2,1019,30/01/2022,12,310.4
5750,2,4329,30/01/2022,7,172
5751,2,6760,30/01/2022,9,236
5752,2,6804,31/01/2022,6,280
5753,2,1772,31/01/2022,7,212
5754,2,3026,31/01/2022,3,93.6
5755,2,510,31/01/2022,2,27.2
5756,2,6822,31/01/2022,28,760.8
5757,2,4755,31/01/2022,4,90.4
5758,2,1564,31/01/2022,7,185.6
5759,2,5708,31/01/2022,9,147.2
5760,2,3655,31/01/2022,4,75.2
5761,2,6838,31/01/2022,3,554.4
5762,2,4888,31/01/2022,2,29.6
5763,2,2683,31/01/2022,1,23.2
5764,2,1069,31/01/2022,2,94.4
5765,2,3376,31/01/2022,1,23.2
5766,2,6897,31/01/2022,7,368.8
5767,2,1580,31/01/2022,7,210.4
5768,2,5027,31/01/2022,8,137.6
5769,2,2731,31/01/2022,1,23.2
5770,2,6956,31/01/2022,5,188.8
5771,2,2103,31/01/2022,1,4
5772,2,541,01/02/2022,2,45.6
5773,2,4994,01/02/2022,2,142.4
5774,2,599,01/02/2022,12,409.6
5775,2,7062,01/02/2022,3,36
5776,2,1053,01/02/2022,8,340.8
5777,2,1487,01/02/2022,4,169.6
5778,2,7094,01/02/2022,4,153.6
5779,2,270,01/02/2022,4,118.4
5780,2,5286,01/02/2022,8,164
5781,2,7110,01/02/2022,3,135.2
5782,2,295,01/02/2022,3,35.2
5783,2,3375,01/02/2022,9,229.6
5784,2,699,01/02/2022,4,260.8
5785,2,2103,01/02/2022,4,116
5786,2,1621,01/02/2022,3,17.6
5787,2,131,01/02/2022,1,47.2
5788,2,4475,01/02/2022,2,158.4
5789,2,5163,02/02/2022,4,132.8
5790,2,7287,02/02/2022,6,102.4
5791,2,7381,02/02/2022,2,126.4
5792,2,7384,02/02/2022,3,106.4
5793,2,2309,02/02/2022,7,221.6
5794,2,2307,02/02/2022,3,138.4
5795,2,7404,02/02/2022,2,110.4
5796,2,3025,02/02/2022,2,35.2
5797,2,1483,02/02/2022,3,135.2
5798,2,5430,02/02/2022,1,15.2
5799,2,7499,02/02/2022,7,157.6
5800,2,832,03/02/2022,3,133.6
5801,2,83,03/02/2022,2,54.4
5802,2,7537,03/02/2022,6,157.6
5803,2,1982,03/02/2022,5,180
5804,2,7558,03/02/2022,1,8
5805,2,4531,03/02/2022,5,142.4
5806,2,2357,03/02/2022,1,12
5807,2,6085,03/02/2022,1,34.4
5808,2,4899,03/02/2022,3,151.2
5809,2,2710,03/02/2022,2,20
5810,2,1621,03/02/2022,1,4
5811,2,3908,03/02/2022,6,232.8
5812,2,4281,03/02/2022,3,149.6
5813,2,2384,03/02/2022,4,60
5814,2,7712,03/02/2022,3,74.4
5815,2,1621,03/02/2022,2,21.6
5816,2,2359,04/02/2022,3,349.6
5817,2,3292,04/02/2022,1,47.2
5818,2,5073,04/02/2022,-1,-55.2
5819,2,2058,04/02/2022,3,93.6
5820,2,1276,04/02/2022,16,375.2
5821,2,4700,04/02/2022,5,197.6
5822,2,3412,25/01/2022,2,62.4
5823,2,5603,25/01/2022,7,220
5824,2,5307,25/01/2022,3,118.4
5825,2,4430,25/01/2022,3,205.6
5826,2,857,25/01/2022,3,90.4
5827,2,479,25/01/2022,2,51.2
5828,2,5668,26/01/2022,3,997.6
5829,2,290,26/01/2022,1,39.2
5830,2,5676,26/01/2022,2,78.4
5831,2,5677,26/01/2022,11,320.8
5832,2,639,26/01/2022,7,83.2
5833,2,1621,26/01/2022,1,12
5834,2,3467,26/01/2022,2,76.8
5835,2,4003,26/01/2022,4,220.8
5836,2,4352,26/01/2022,3,72
5837,2,411,27/01/2022,2,510.4
5838,2,2849,27/01/2022,4,115.2
5839,2,3840,27/01/2022,1,28
5840,2,2918,27/01/2022,1,11.2
5841,2,5881,27/01/2022,2,16.8
5842,2,1148,27/01/2022,0,3.2
5843,2,2103,27/01/2022,7,146.4
5844,2,4787,27/01/2022,12,211.2
5845,2,3283,28/01/2022,1,9.6
5846,2,4448,28/01/2022,2,35.2
5847,2,4967,28/01/2022,7,92
5848,2,1441,28/01/2022,4,167.2
5849,2,5301,28/01/2022,2,43.2
5850,2,3638,28/01/2022,1,63.2
5851,2,5993,28/01/2022,1,143.2
5852,2,6011,28/01/2022,2,110.4
5853,2,4747,28/01/2022,4,61.6
5854,2,6082,28/01/2022,2,35.2
5855,2,2878,28/01/2022,3,162.4
5856,2,2947,29/01/2022,15,877.6
5857,2,6166,29/01/2022,12,232
5858,2,3485,29/01/2022,16,271.2
5859,2,6194,29/01/2022,1,31.2
5860,2,2913,29/01/2022,5,392
5861,2,1819,29/01/2022,10,259.2
5862,2,4595,29/01/2022,8,258.4
5863,2,1156,29/01/2022,4,84.8
5864,2,3342,29/01/2022,1,55.2
5865,2,1931,29/01/2022,1,71.2
5866,2,3272,29/01/2022,12,188
5867,2,3119,29/01/2022,3,125.6
5868,2,3141,29/01/2022,5,85.6
5869,2,2088,29/01/2022,7,279.2
5870,2,6309,29/01/2022,7,168.8
5871,2,3972,29/01/2022,1,4
5872,2,2872,29/01/2022,2,19.2
5873,2,2775,29/01/2022,13,423.2
5874,2,3548,29/01/2022,4,73.6
5875,2,5353,29/01/2022,5,197.6
5876,2,1274,29/01/2022,1,15.2
5877,2,443,29/01/2022,3,82.4
5878,2,2908,29/01/2022,6,195.2
5879,2,6428,29/01/2022,5,75.2
5880,2,6441,29/01/2022,1,15.2
5881,2,3995,30/01/2022,-1,-95.2
5882,2,6483,30/01/2022,4,172.8
5883,2,4600,30/01/2022,1,55.2
5884,2,6502,30/01/2022,9,159.2
5885,2,2950,30/01/2022,4,57.6
5886,2,6583,30/01/2022,2,94.4
5887,2,2252,30/01/2022,15,290.4
5888,2,4826,30/01/2022,3,173.6
5889,2,4311,30/01/2022,4,126.4
5890,2,2852,30/01/2022,3,381.6
5891,2,1621,30/01/2022,1,15.2
5892,2,702,30/01/2022,8,115.2
5893,2,6705,30/01/2022,7,252
5894,2,6729,30/01/2022,2,142.4
5895,2,2782,30/01/2022,1,63.2
5896,2,2067,30/01/2022,1,4
5897,2,36,31/01/2022,1,23.2
5898,2,3478,25/01/2022,10,253.6
5899,2,312,25/01/2022,1,23.2
5900,2,5606,25/01/2022,2,646.4
5901,2,3371,25/01/2022,5,161.6
5902,2,325,25/01/2022,2,94.4
5903,2,3636,25/01/2022,2,155.2
5904,2,5649,25/01/2022,2,70.4
5905,2,5657,25/01/2022,2,43.2
5906,2,5483,25/01/2022,5,0.8
5907,2,3177,26/01/2022,4,90.4
5908,2,5701,26/01/2022,6,124.8
5909,2,680,26/01/2022,3,65.6
5910,2,2100,26/01/2022,1,15.2
5911,2,3844,26/01/2022,1,31.2
5912,2,5763,26/01/2022,12,303.2
5913,2,1055,26/01/2022,1,31.2
5914,2,2795,26/01/2022,0,-16
5915,2,280,26/01/2022,8,174.4
5916,2,5793,26/01/2022,14,321.6
5917,2,2103,26/01/2022,2,70.4
5918,2,5805,27/01/2022,1,15.2
5919,2,93,27/01/2022,3,70.4
5920,2,5813,27/01/2022,2,38.4
5921,2,812,27/01/2022,10,328
5922,2,4146,27/01/2022,2,35.2
5923,2,3514,27/01/2022,1,39.2
5924,2,5827,27/01/2022,1,1199.2
5925,2,2498,27/01/2022,8,122.4
5926,2,4322,27/01/2022,2,32.8
5927,2,5877,27/01/2022,11,140.8
5928,2,5894,27/01/2022,7,215.2
5929,2,5918,27/01/2022,2,19.2
5930,2,2702,27/01/2022,14,732.8
5931,2,3494,28/01/2022,5,72.8
5932,2,5992,28/01/2022,3,79.2
5933,2,6009,28/01/2022,7,181.6
5934,2,4722,28/01/2022,0,0
5935,2,5169,28/01/2022,3,50.4
5936,2,1527,28/01/2022,1,6.4
5937,2,3780,28/01/2022,3,35.2
5938,2,2948,28/01/2022,1,31.2
5939,2,1925,28/01/2022,11,244
5940,2,3536,29/01/2022,13,356
5941,2,2299,29/01/2022,5,288.8
5942,2,2333,29/01/2022,6,331.2
5943,2,5306,29/01/2022,3,55.2
5944,2,2847,29/01/2022,1,26.4
5945,2,3498,29/01/2022,8,136.8
5946,2,5017,29/01/2022,7,348
5947,2,5016,29/01/2022,2,102.4
5948,2,5958,29/01/2022,2,72.8
5949,2,6263,29/01/2022,7,109.6
5950,2,5103,29/01/2022,4,91.2
5951,2,6361,29/01/2022,1,167.2
5952,2,2149,29/01/2022,2,54.4
5953,2,4045,29/01/2022,6,87.2
5954,2,2317,29/01/2022,2,102.4
5955,2,2231,29/01/2022,2,662.4
5956,2,1984,29/01/2022,3,111.2
5957,2,3854,29/01/2022,8,155.2
5958,2,4758,30/01/2022,0,0
5959,2,6458,30/01/2022,5,94.4
5960,2,505,30/01/2022,5,168
5961,2,2974,30/01/2022,4,54.4
5962,2,4725,30/01/2022,8,163.2
5963,2,5481,30/01/2022,5,65.6
5964,2,6485,30/01/2022,5,388
5965,2,6505,30/01/2022,3,122.4
5966,2,3161,30/01/2022,7,244
5967,2,2240,30/01/2022,2,12
5968,2,615,30/01/2022,2,54.4
5969,2,2083,30/01/2022,2,126.4
5970,2,2757,30/01/2022,7,304
5971,2,6559,30/01/2022,2,214.4
5972,2,6566,30/01/2022,5,155.2
5973,2,3724,30/01/2022,3,77.6
5974,2,2126,31/01/2022,2,27.2
5975,2,273,31/01/2022,9,274.4
5976,2,1975,31/01/2022,11,216.8
5977,2,4083,31/01/2022,2,72
5978,2,1008,31/01/2022,4,86.4
5979,2,4892,31/01/2022,1,21.6
5980,2,6875,31/01/2022,5,122.4
5981,2,2802,31/01/2022,6,404.8
5982,2,4768,31/01/2022,2,54.4
5983,2,6943,31/01/2022,3,66.4
5984,2,4008,31/01/2022,8,176
5985,2,6950,31/01/2022,3,58.4
5986,2,3838,31/01/2022,3,44
5987,2,511,31/01/2022,5,112
5988,2,195,31/01/2022,1,151.2
5989,2,843,31/01/2022,1,15.2
5990,2,6988,31/01/2022,9,160.8
5991,2,6999,31/01/2022,2,40
5992,2,1410,01/02/2022,5,180
5993,2,7035,01/02/2022,-7,-151.2
5994,2,1275,01/02/2022,3,55.2
5995,2,7078,01/02/2022,10,243.2
5996,2,7085,01/02/2022,3,106.4
5997,2,1231,01/02/2022,3,92.8
5998,2,4355,01/02/2022,8,202.4
5999,2,2269,01/02/2022,7,116
6000,2,3384,01/02/2022,2,94.4
6001,2,4912,01/02/2022,2,94.4
6002,2,7162,01/02/2022,2,67.2
6003,2,1382,01/02/2022,20,644.8
6004,2,7186,01/02/2022,2,134.4
6005,2,1621,01/02/2022,2,62.4
6006,2,1369,01/02/2022,3,77.6
6007,2,5271,01/02/2022,6,89.6
6008,2,902,01/02/2022,10,143.2
6009,2,7237,01/02/2022,9,301.6
6010,2,5507,01/02/2022,6,120
6011,2,7283,02/02/2022,3,52.8
6012,2,1699,02/02/2022,14,289.6
6013,2,7291,02/02/2022,3,133.6
6014,2,7312,02/02/2022,4,89.6
6015,2,7316,02/02/2022,3,41.6
6016,2,1621,02/02/2022,3,25.6
6017,2,2981,02/02/2022,7,182.4
6018,2,4999,02/02/2022,5,188
6019,2,7383,02/02/2022,5,112.8
6020,2,3036,02/02/2022,1,39.2
6021,2,755,02/02/2022,3,156.8
6022,2,7427,02/02/2022,5,142.4
6023,2,2734,02/02/2022,2,91.2
6024,2,3056,02/02/2022,1,20
6025,2,7452,02/02/2022,8,230.4
6026,2,7454,02/02/2022,6,100
6027,2,7399,02/02/2022,3,370.4
6028,2,1766,02/02/2022,6,88
6029,2,3414,02/02/2022,1,47.2
6030,2,7490,02/02/2022,13,347.2
6031,2,305,03/02/2022,1,79.2
6032,2,2355,03/02/2022,8,274.4
6033,2,343,03/02/2022,0,3.2
6034,2,7552,03/02/2022,1,8
6035,2,7571,03/02/2022,5,136
6036,2,2297,03/02/2022,9,188.8
6037,2,4733,03/02/2022,2,67.2
6038,2,7636,03/02/2022,1,55.2
6039,2,7655,03/02/2022,3,74.4
6040,2,4108,04/02/2022,6,110.4
6041,2,467,04/02/2022,3,31.2
6042,2,6982,04/02/2022,3,74.4
6043,2,7802,04/02/2022,5,136.8
6044,2,772,04/02/2022,4,49.6
6045,2,2507,04/02/2022,6,76
6046,2,1475,04/02/2022,2,72.8
6047,2,4876,04/02/2022,4,102.4
6048,2,7868,04/02/2022,3,111.2
6049,2,3324,30/01/2022,4,105.6
6050,2,6571,30/01/2022,5,138.4
6051,2,1621,30/01/2022,3,63.2
6052,2,1641,30/01/2022,6,359.2
6053,2,2635,30/01/2022,5,677.6
6054,2,785,30/01/2022,4,97.6
6055,2,5166,30/01/2022,3,197.6
6056,2,1874,30/01/2022,9,280.8
6057,2,5326,30/01/2022,2,118.4
6058,2,4935,30/01/2022,13,223.2
6059,2,5380,30/01/2022,2,43.2
6060,2,91,30/01/2022,5,128
6061,2,4691,30/01/2022,6,188
6062,2,1115,30/01/2022,13,322.4
6063,2,4944,30/01/2022,5,392.8
6064,2,6719,30/01/2022,3,55.2
6065,2,2027,30/01/2022,1,4
6066,2,6722,30/01/2022,15,538.4
6067,2,4489,31/01/2022,6,147.2
6068,2,6831,31/01/2022,1,12
6069,2,6849,31/01/2022,2,27.2
6070,2,6226,31/01/2022,10,522.4
6071,2,6869,31/01/2022,2,40
6072,2,6871,31/01/2022,3,165.6
6073,2,4364,31/01/2022,8,428
6074,2,2045,31/01/2022,6,121.6
6075,2,5463,31/01/2022,3,122.4
6076,2,3873,31/01/2022,3,253.6
6077,2,620,01/02/2022,1,39.2
6078,2,7022,01/02/2022,10,260
6079,2,7030,01/02/2022,7,128.8
6080,2,7038,01/02/2022,1,15.2
6081,2,7045,01/02/2022,1,31.2
6082,2,4022,01/02/2022,4,72.8
6083,2,5346,01/02/2022,6,144
6084,2,5110,01/02/2022,8,114.4
6085,2,489,01/02/2022,1,28
6086,2,1621,01/02/2022,1,4
6087,2,2973,01/02/2022,3,90.4
6088,2,7139,01/02/2022,18,384.8
6089,2,23,01/02/2022,5,122.4
6090,2,3850,01/02/2022,2,158.4
6091,2,1266,01/02/2022,1,39.2
6092,2,5528,01/02/2022,1,12
6093,2,7179,01/02/2022,3,47.2
6094,2,3616,01/02/2022,3,69.6
6095,2,1621,01/02/2022,1,20
6096,2,2157,01/02/2022,3,55.2
6097,2,412,01/02/2022,1,23.2
6098,2,3598,02/02/2022,2,30.4
6099,2,3345,02/02/2022,2,102.4
6100,2,5266,02/02/2022,4,80
6101,2,7326,02/02/2022,10,443.2
6102,2,4359,02/02/2022,10,312
6103,2,4108,02/02/2022,5,205.6
6104,2,5252,02/02/2022,18,502.4
6105,2,1967,02/02/2022,4,124.8
6106,2,7368,02/02/2022,8,246.4
6107,2,6702,02/02/2022,4,89.6
6108,2,1003,02/02/2022,2,29.6
6109,2,3850,02/02/2022,8,238.4
6110,2,2063,02/02/2022,-1,-119.2
6111,2,657,02/02/2022,3,31.2
6112,2,3797,02/02/2022,2,46.4
6113,2,3044,02/02/2022,2,27.2
6114,2,1201,02/02/2022,4,84.8
6115,2,1453,02/02/2022,16,508.8
6116,2,3474,03/02/2022,2,14.4
6117,2,424,03/02/2022,7,261.6
6118,2,1444,03/02/2022,7,180
6119,2,2180,03/02/2022,2,35.2
6120,2,7542,03/02/2022,2,302.4
6121,2,1235,03/02/2022,1,55.2
6122,2,955,03/02/2022,11,252
6123,2,2427,03/02/2022,2,93.6
6124,2,5525,03/02/2022,2,30.4
6125,2,3947,03/02/2022,2,35.2
6126,2,352,03/02/2022,3,53.6
6127,2,1075,03/02/2022,1,63.2
6128,2,1101,03/02/2022,6,619.2
6129,2,3169,03/02/2022,5,188
6130,2,3800,03/02/2022,5,100
6131,2,1494,03/02/2022,1,71.2
6132,2,4872,03/02/2022,6,192.8
6133,2,3085,03/02/2022,15,204.8
6134,2,12,03/02/2022,1,8
6135,2,2624,03/02/2022,5,52.8
6136,2,2928,03/02/2022,6,132.8
6137,2,194,03/02/2022,1,7.2
6138,2,1621,03/02/2022,-1,-31.2
6139,2,483,03/02/2022,6,170.4
6140,2,3137,03/02/2022,1,39.2
6141,2,964,04/02/2022,4,129.6
6142,2,1887,04/02/2022,4,65.6
6143,2,7746,04/02/2022,5,48
6144,2,5006,04/02/2022,1,39.2
6145,2,4516,04/02/2022,8,265.6
6146,2,2569,04/02/2022,18,608.8
6147,2,4102,04/02/2022,4,89.6
6148,2,2996,04/02/2022,3,100.8
6149,2,7864,04/02/2022,1,44
6150,2,3087,04/02/2022,2,78.4
6151,2,537,04/02/2022,5,186.4
6152,2,7886,04/02/2022,0,0
6153,2,100,04/02/2022,1,31.2
6154,2,2972,25/01/2022,1,28
6155,2,3499,25/01/2022,1,8
6156,2,4716,25/01/2022,14,396.8
6157,2,169,25/01/2022,2,78.4
6158,2,3030,25/01/2022,9,158.4
6159,2,4788,25/01/2022,5,52
6160,2,407,26/01/2022,2,35.2
6161,2,5788,26/01/2022,3,373.6
6162,2,2623,26/01/2022,1,15.2
6163,2,1056,27/01/2022,2,486.4
6164,2,5846,27/01/2022,5,204
6165,2,3390,27/01/2022,3,71.2
6166,2,1412,27/01/2022,8,141.6
6167,2,168,27/01/2022,27,2560.8
6168,2,4933,27/01/2022,0,0
6169,2,1518,27/01/2022,8,175.2
6170,2,4338,27/01/2022,3,114.4
6171,2,5772,28/01/2022,21,199.2
6172,2,1882,28/01/2022,4,164.8
6173,2,849,28/01/2022,-2,-107.2
6174,2,4776,28/01/2022,2,23.2
6175,2,497,28/01/2022,1,9.6
6176,2,5391,28/01/2022,0,24
6177,2,2993,28/01/2022,2,70.4
6178,2,4964,28/01/2022,1,111.2
6179,2,1256,28/01/2022,4,97.6
6180,2,1651,28/01/2022,16,471.2
6181,2,5349,28/01/2022,9,176.8
6182,2,3996,28/01/2022,2,27.2
6183,2,6115,29/01/2022,2,38.4
6184,2,2007,29/01/2022,2,110.4
6185,2,4505,29/01/2022,0,0
6186,2,6230,29/01/2022,12,258.4
6187,2,4934,29/01/2022,3,79.2
6188,2,1437,29/01/2022,4,81.6
6189,2,4334,29/01/2022,2,110.4
6190,2,1779,29/01/2022,1,15.2
6191,2,1563,29/01/2022,2,55.2
6192,2,3179,29/01/2022,3,117.6
6193,2,2120,29/01/2022,8,122.4
6194,2,4440,29/01/2022,6,162.4
6195,2,459,29/01/2022,4,62.4
6196,2,3865,29/01/2022,4,172.8
6197,2,6446,29/01/2022,1,71.2
6198,2,6512,30/01/2022,2,19.2
6199,2,6538,30/01/2022,4,146.4
6200,2,6551,30/01/2022,2,39.2
6201,2,3383,30/01/2022,6,225.6
6202,2,3076,30/01/2022,4,284.8
6203,2,6331,30/01/2022,1,47.2
6204,2,6619,30/01/2022,6,121.6
6205,2,2881,30/01/2022,4,131.2
6206,2,4303,30/01/2022,2,59.2
6207,2,2290,30/01/2022,3,71.2
6208,2,1108,30/01/2022,4,41.6
6209,2,1336,30/01/2022,5,116.8
6210,2,584,31/01/2022,17,396.8
6211,2,78,31/01/2022,1,47.2
6212,2,2645,31/01/2022,4,68
6213,2,3565,31/01/2022,4,51.2
6214,2,3975,31/01/2022,1,39.2
6215,2,2744,31/01/2022,2,86.4
6216,2,1927,31/01/2022,16,226.4
6217,2,3086,31/01/2022,5,384.8
6218,2,5074,31/01/2022,2,40.8
6219,2,6886,31/01/2022,1,12
6220,2,4916,31/01/2022,1,4
6221,2,3469,31/01/2022,9,349.6
6222,2,2772,01/02/2022,13,573.6
6223,2,7075,01/02/2022,5,120.8
6224,2,7086,01/02/2022,5,184.8
6225,2,5171,01/02/2022,8,457.6
6226,2,7115,01/02/2022,4,60.8
6227,2,2227,01/02/2022,4,110.4
6228,2,4161,01/02/2022,11,412
6229,2,4411,01/02/2022,2,43.2
6230,2,4818,01/02/2022,3,119.2
6231,2,2103,01/02/2022,2,21.6
6232,2,4929,01/02/2022,3,93.6
6233,2,1793,01/02/2022,1,9.6
6234,2,2103,01/02/2022,2,38.4
6235,2,7270,02/02/2022,2,40
6236,2,7275,02/02/2022,4,184
6237,2,4296,02/02/2022,2,24
6238,2,3604,02/02/2022,11,223.2
6239,2,4916,02/02/2022,7,72.8
6240,2,3895,02/02/2022,6,261.6
6241,2,7308,02/02/2022,3,36
6242,2,7320,02/02/2022,5,68.8
6243,2,3762,02/02/2022,3,43.2
6244,2,3007,02/02/2022,2,16
6245,2,1428,02/02/2022,10,320
6246,2,7362,02/02/2022,2,43.2
6247,2,7415,02/02/2022,6,95.2
6248,2,1742,02/02/2022,4,100.8
6249,2,1381,02/02/2022,4,124.8
6250,2,7493,02/02/2022,16,322.4
6251,2,3235,03/02/2022,6,89.6
6252,2,2184,03/02/2022,14,231.2
6253,2,3476,03/02/2022,2,75.2
6254,2,7266,03/02/2022,2,31.2
6255,2,4230,03/02/2022,3,93.6
6256,2,7647,03/02/2022,3,150.4
6257,2,4335,03/02/2022,5,160.8
6258,2,1571,03/02/2022,1,71.2
6259,2,7675,03/02/2022,9,221.6
6260,2,1409,03/02/2022,3,55.2
6261,2,3509,03/02/2022,4,48.8
6262,2,4499,03/02/2022,2,14.4
6263,2,4672,04/02/2022,1,15.2
6264,2,7835,04/02/2022,2,64
6265,2,5452,04/02/2022,8,106.4
6266,2,4393,04/02/2022,3,28.8
6267,2,4707,04/02/2022,2,88.8
6268,2,7872,04/02/2022,16,367.2
6269,2,105,04/02/2022,3,170.4
6270,2,7888,04/02/2022,3,55.2
6271,2,1247,25/01/2022,2,70.4
6272,2,5419,25/01/2022,3,93.6
6273,2,1243,25/01/2022,2,32.8
6274,2,1653,25/01/2022,4,172.8
6275,2,2174,25/01/2022,5,124
6276,2,2373,25/01/2022,2,27.2
6277,2,5632,25/01/2022,5,260
6278,2,1829,25/01/2022,18,1585.6
6279,2,208,26/01/2022,1,20
6280,2,997,26/01/2022,0,8
6281,2,2339,26/01/2022,1,23.2
6282,2,3852,26/01/2022,2,158.4
6283,2,5759,26/01/2022,4,120.8
6284,2,5760,26/01/2022,2,35.2
6285,2,43,26/01/2022,5,717.6
6286,2,4290,26/01/2022,3,80
6287,2,4246,26/01/2022,1,15.2
6288,2,2786,27/01/2022,4,72
6289,2,2210,27/01/2022,1,23.2
6290,2,5840,27/01/2022,2,43.2
6291,2,4111,27/01/2022,1,31.2
6292,2,4467,27/01/2022,15,176.8
6293,2,5507,27/01/2022,3,82.4
6294,2,4903,27/01/2022,2,56
6295,2,4641,27/01/2022,3,55.2
6296,2,1447,28/01/2022,10,311.2
6297,2,3067,28/01/2022,0,0
6298,2,5989,28/01/2022,9,365.6
6299,2,3594,28/01/2022,9,341.6
6300,2,6035,28/01/2022,2,67.2
6301,2,6062,28/01/2022,3,101.6
6302,2,4484,28/01/2022,13,503.2
6303,2,1065,28/01/2022,8,267.2
6304,2,4082,28/01/2022,1,31.2
6305,2,1337,29/01/2022,14,398.4
6306,2,6134,29/01/2022,1,43.2
6307,2,6170,29/01/2022,1,15.2
6308,2,522,29/01/2022,2,558.4
6309,2,6174,29/01/2022,6,132.8
6310,2,1995,29/01/2022,15,274.4
6311,2,2834,29/01/2022,10,187.2
6312,2,6231,29/01/2022,5,68
6313,2,4913,29/01/2022,0,0
6314,2,6240,29/01/2022,5,172
6315,2,933,29/01/2022,12,269.6
6316,2,4069,29/01/2022,1,31.2
6317,2,2632,29/01/2022,1,63.2
6318,2,6278,29/01/2022,14,564
6319,2,2483,29/01/2022,3,68.8
6320,2,3631,29/01/2022,1,9.6
6321,2,4982,29/01/2022,13,248.8
6322,2,3801,29/01/2022,4,79.2
6323,2,1054,30/01/2022,14,207.2
6324,2,1012,30/01/2022,1,159.2
6325,2,2796,30/01/2022,14,736
6326,2,3006,30/01/2022,8,180.8
6327,2,6513,30/01/2022,6,164.8
6328,2,5160,30/01/2022,9,167.2
6329,2,1119,30/01/2022,9,1096.8
6330,2,6,30/01/2022,2,67.2
6331,2,3613,30/01/2022,1,47.2
6332,2,6682,30/01/2022,9,212.8
6333,2,6688,30/01/2022,3,133.6
6334,2,1017,30/01/2022,0,0
6335,2,6728,30/01/2022,11,134.4
6336,2,2281,30/01/2022,4,73.6
6337,2,2619,30/01/2022,3,122.4
6338,2,3864,31/01/2022,1,23.2
6339,2,6770,31/01/2022,3,18.4
6340,2,1338,31/01/2022,1,23.2
6341,2,4629,31/01/2022,1,20
6342,2,4606,31/01/2022,1,447.2
6343,2,5022,31/01/2022,2,46.4
6344,2,2510,31/01/2022,3,12
6345,2,219,31/01/2022,5,114.4
6346,2,6921,31/01/2022,1,6.4
6347,2,4593,31/01/2022,4,140.8
6348,2,5507,31/01/2022,2,19.2
6349,2,2442,31/01/2022,5,88.8
6350,2,891,31/01/2022,4,87.2
6351,2,4759,31/01/2022,2,54.4
6352,2,6978,31/01/2022,2,40
6353,2,4862,31/01/2022,9,760.8
6354,2,4698,31/01/2022,1,255.2
6355,2,3581,31/01/2022,2,110.4
6356,2,3268,31/01/2022,1,183.2
6357,2,76,01/02/2022,29,871.2
6358,2,7020,01/02/2022,17,1110.4
6359,2,1615,01/02/2022,1,106.4
6360,2,2162,01/02/2022,6,277.6
6361,2,7084,01/02/2022,2,46.4
6362,2,4528,01/02/2022,9,420.8
6363,2,981,01/02/2022,5,444
6364,2,7109,01/02/2022,4,73.6
6365,2,2103,01/02/2022,2,27.2
6366,2,2842,01/02/2022,5,56
6367,2,5502,01/02/2022,3,40
6368,2,818,01/02/2022,1,23.2
6369,2,1465,01/02/2022,12,367.2
6370,2,7183,01/02/2022,6,134.4
6371,2,7184,01/02/2022,7,102.4
6372,2,7225,01/02/2022,12,496
6373,2,681,01/02/2022,1,20
6374,2,2551,01/02/2022,1,639.2
6375,2,7241,01/02/2022,2,46.4
6376,2,3316,02/02/2022,1,44
6377,2,6555,02/02/2022,1,71.2
6378,2,3416,02/02/2022,2,382.4
6379,2,3901,02/02/2022,5,119.2
6380,2,1439,02/02/2022,5,136.8
6381,2,3272,02/02/2022,4,175.2
6382,2,1679,02/02/2022,-1,-47.2
6383,2,884,02/02/2022,7,98.4
6384,2,344,02/02/2022,0,16
6385,2,3184,02/02/2022,5,78.4
6386,2,811,02/02/2022,1,15.2
6387,2,1330,02/02/2022,7,133.6
6388,2,4667,02/02/2022,9,383.2
6389,2,99,02/02/2022,1,15.2
6390,2,5190,02/02/2022,5,99.2
6391,2,7466,02/02/2022,6,94.4
6392,2,1329,02/02/2022,5,157.6
6393,2,4369,02/02/2022,2,43.2
6394,2,4830,02/02/2022,2,46.4
6395,2,4260,02/02/2022,3,61.6
6396,2,5507,02/02/2022,12,240.8
6397,2,7505,02/02/2022,2,67.2
6398,2,1052,02/02/2022,3,533.6
6399,2,682,03/02/2022,6,115.2
6400,2,2099,03/02/2022,2,43.2
6401,2,7544,03/02/2022,1,12
6402,2,58,03/02/2022,3,61.6
6403,2,7567,03/02/2022,1,119.2
